Season,Player ID,Name,First Name,Last Name,Position,Shirt Number,Position Info,Current Team,Team Abbreviation,Cleansheets,Age,Nationality,Rank
2017/18,357917.0,Jonjo Shelvey,Jonjo,Shelvey,M,6.0,Central Midfielder,Newcastle United,NEW,5.0,32 years 178 days,England,137.0
2017/18,52240.0,Gylfi Sigurdsson,Gylfi,Sigurdsson,M,10.0,Left/Centre/Right Attacking Midfielder,n/a,n/a,5.0,34 years 350 days,Iceland,137.0
2017/18,355662.0,Danny Simpson,Danny,Simpson,D,n/a,Defender,n/a,n/a,5.0,37 years 232 days,England,137.0
2017/18,320508.0,Tommy Smith,Tommy,Smith,D,2.0,Right Full Back,Huddersfield Town,HUD,5.0,32 years 131 days,England,137.0
2017/18,23381.0,Jack Stephens,Jack,Stephens,D,n/a,Defender,n/a,n/a,5.0,30 years 209 days,England,137.0
2017/18,264366.0,Andrew Surman,Andrew,Surman,M,16.0,Centre Central Midfielder,n/a,n/a,5.0,38 years 3 days,England,137.0
2017/18,349917.0,Andros Townsend,Andros,Townsend,M,30.0,Midfielder,n/a,n/a,5.0,33 years 38 days,England,137.0
2017/18,337920.0,Patrick van Aanholt,Patrick,van Aanholt,D,30.0,Left Full Back,n/a,n/a,5.0,33 years 360 days,Netherlands,137.0
2017/18,256350.0,Mike van der Hoorn,Mike,van der Hoorn,D,6.0,Centre Central Defender,n/a,n/a,5.0,31 years 313 days,Netherlands,137.0
2017/18,327643.0,Michail Antonio,Michail,Antonio,F,n/a,Centre Striker,West Ham United,WHU,4.0,34 years 148 days,Jamaica,173.0
2017/18,160688.0,Jordan Ayew,Jordan,Ayew,F,9.0,Centre Striker,n/a,n/a,4.0,32 years 347 days,Ghana,173.0
2017/18,19511.0,Roberto Firmino,Roberto Firmino,Barbosa de Oliveira,F,9.0,Left/Centre/Right Striker,n/a,n/a,4.0,32 years 326 days,Brazil,173.0
2017/18,335366.0,Phil Bardsley,Phil,Bardsley,D,27.0,Right Full Back,Burnley,BUR,4.0,39 years 56 days,Scotland,173.0
2017/18,52234.0,Gareth Barry,Gareth,Barry,M,18.0,Centre Central Midfielder,n/a,n/a,4.0,43 years 182 days,England,173.0
2017/18,181809.0,Moritz Bauer,Moritz,Bauer,D,2.0,Right Full Back,n/a,n/a,4.0,32 years 211 days,Austria,173.0
2017/18,41062.0,Dominic Calvert-Lewin,Dominic,Calvert-Lewin,F,9.0,Centre Striker,Everton,EVE,4.0,27 years 160 days,England,173.0
2017/18,266708.0,Étienne Capoue,Étienne,Capoue,M,6.0,Centre Defensive Midfielder,n/a,n/a,4.0,36 years 43 days,France,173.0
2017/18,325151.0,Ben Chilwell,Ben,Chilwell,D,21.0,Left Full Back,n/a,n/a,4.0,27 years 246 days,England,173.0
2017/18,349855.0,Ciaran Clark,Ciaran,Clark,D,26.0,Centre Central Defender,n/a,n/a,4.0,34 years 332 days,Ireland,173.0
2017/18,94007.0,Séamus Coleman,Séamus,Coleman,D,n/a,Right Full Back,Everton,EVE,4.0,35 years 317 days,Ireland,173.0
2017/18,126112.0,Steven Davis,Steven,Davis,M,10.0,Centre Central Midfielder,n/a,n/a,4.0,39 years 235 days,Northern Ireland,173.0
2017/18,315355.0,Gabriel Jesus,Gabriel Fernando,de Jesus,F,9.0,Second Striker,n/a,n/a,4.0,27 years 142 days,Brazil,173.0
2017/18,345118.0,Troy Deeney,Troy,Deeney,F,14.0,Centre Striker,n/a,n/a,4.0,36 years 55 days,England,173.0
2017/18,325525.0,Martin Dúbravka,Martin,Dúbravka,G,31.0,Goalkeeper,n/a,n/a,4.0,35 years 221 days,Slovakia,173.0
2017/18,110232.0,Jonny Evans,Jonny,Evans,D,35.0,Centre Central Defender,West Bromwich Albion,WBA,4.0,36 years 233 days,Northern Ireland,173.0
2017/18,6727.0,Marouane Fellaini,Marouane,Fellaini,M,27.0,Centre Attacking Midfielder,n/a,n/a,4.0,36 years 275 days,Belgium,173.0
2017/18,156961.0,Darren Fletcher,Darren,Fletcher,M,n/a,Centre Central Midfielder,Stoke City,STK,4.0,40 years 204 days,Scotland,173.0
2017/18,312587.0,Fraser Forster,Fraser,Forster,G,20.0,Goalkeeper,n/a,n/a,4.0,36 years 159 days,England,173.0
2017/18,10045.0,Simon Francis,Simon,Francis,D,2.0,Centre/Right Central Defender,n/a,n/a,4.0,39 years 189 days,England,173.0
2017/18,311979.0,Christian Fuchs,Christian,Fuchs,D,22.0,Left Full Back,n/a,n/a,4.0,38 years 138 days,Austria,173.0
2017/18,363187.0,Ilkay Gündogan,Ilkay,Gündogan,M,19.0,Centre Central Midfielder,n/a,n/a,4.0,33 years 304 days,Germany,173.0
2017/18,357848.0,Florent Hadërgjonaj,Florent,Hadërgjonaj,D,94.0,Right Full Back,n/a,n/a,4.0,30 years 23 days,Kosovo,173.0
2017/18,289224.0,Joe Hart,Joe,Hart,G,1.0,Goalkeeper,n/a,n/a,4.0,37 years 126 days,England,173.0
2017/18,105171.0,Ander Herrera,Ander,Herrera,M,21.0,Centre Central Midfielder,n/a,n/a,4.0,35 years 9 days,Spain,173.0
2017/18,357711.0,Mason Holgate,Mason,Holgate,D,5.0,Defender,n/a,n/a,4.0,27 years 306 days,England,173.0
2017/18,258324.0,Orestis Karnezis,Orestis,Karnezis,G,1.0,Goalkeeper,n/a,n/a,4.0,39 years 43 days,Greece,173.0
2017/18,180889.0,Ki Sung-Yeung,Sung-Yeung,Ki,M,10.0,Centre Central Midfielder,Swansea City,SWA,4.0,35 years 212 days,South Korea,173.0
2017/18,348087.0,Manuel Lanzini,Manuel,Lanzini,M,10.0,Attacking Midfielder,n/a,n/a,4.0,31 years 190 days,Argentina,173.0
2017/18,345855.0,Aymeric Laporte,Aymeric,Laporte,D,27.0,Centre Central Defender,n/a,n/a,4.0,30 years 88 days,Spain,173.0
2017/18,335966.0,Kevin Long,Kevin,Long,D,26.0,Centre Central Defender,n/a,n/a,4.0,34 years 5 days,Ireland,173.0
2017/18,343482.0,Sadio Mané,Sadio,Mané,F,10.0,Left/Right Second Striker,n/a,n/a,4.0,32 years 135 days,Senegal,173.0
2017/18,356123.0,Javier Manquillo,Javier,Manquillo,D,22.0,Right Full Back,n/a,n/a,4.0,30 years 110 days,Spain,173.0
2017/18,32140.0,Solly March,Solly,March,M,7.0,Left/Centre/Right Attacking Midfielder,Brighton & Hove Albion,BHA,4.0,30 years 34 days,England,173.0
2017/18,341051.0,Arthur Masuaku,Arthur,Masuaku,D,26.0,Left Full Back,n/a,n/a,4.0,30 years 290 days,DR Congo,173.0
2017/18,334376.0,Pedro Obiang,Pedro,Mba Obiang Avomo,M,14.0,Centre Central Midfielder,n/a,n/a,4.0,32 years 149 days,Equatorial Guinea,173.0
2017/18,52229.0,James McArthur,James,McArthur,M,n/a,Central Midfielder,n/a,n/a,4.0,36 years 321 days,Scotland,173.0
2017/18,35190.0,Alex McCarthy,Alex,McCarthy,G,13.0,Goalkeeper,Southampton,SOU,4.0,34 years 264 days,England,173.0
2017/18,43231.0,Scott McTominay,Scott,McTominay,M,39.0,Centre Attacking Midfielder,n/a,n/a,4.0,27 years 259 days,Scotland,173.0
2017/18,362188.0,Matt Phillips,Matt,Phillips,M,10.0,Left/Right Winger,West Bromwich Albion,WBA,4.0,33 years 163 days,Scotland,173.0
2017/18,327274.0,Erik Pieters,Erik,Pieters,D,15.0,Left Full Back,n/a,n/a,4.0,36 years 16 days,Netherlands,173.0
2017/18,95187.0,Jay Rodriguez,Jay,Rodriguez,F,9.0,Left/Centre/Right Second Striker,West Bromwich Albion,WBA,4.0,35 years 25 days,England,173.0
2017/18,289343.0,Xherdan Shaqiri,Xherdan,Shaqiri,M,29.0,Left/Right Winger,Stoke City,STK,4.0,32 years 318 days,Switzerland,173.0
2017/18,288560.0,Moussa Sissoko,Moussa,Sissoko,M,17.0,Centre/Right Central Midfielder,n/a,n/a,4.0,35 years 7 days,France,173.0
2017/18,126920.0,Markus Suttner,Markus,Suttner,D,29.0,Left Full Back,n/a,n/a,4.0,37 years 129 days,Austria,173.0
2017/18,11259.0,Jamie Vardy,Jamie,Vardy,F,9.0,Centre Striker,Leicester City,LEI,4.0,37 years 225 days,England,173.0
2017/18,128164.0,Joel Ward,Joel,Ward,D,n/a,Defender,n/a,n/a,4.0,34 years 299 days,England,173.0
2017/18,162574.0,Ashley Williams,Ashley,Williams,D,29.0,Centre Central Defender,n/a,n/a,4.0,40 years,Wales,173.0
2017/18,340567.0,Chris Wood,Chris,Wood,F,11.0,Centre Striker,n/a,n/a,4.0,32 years 260 days,New Zealand,173.0
2017/18,342774.0,Daniel Amartey,Daniel,Amartey,D,12.0,Centre Central Defender,n/a,n/a,3.0,29 years 246 days,Ghana,222.0
2017/18,270861.0,Christian Atsu,Christian,Atsu,M,n/a,Midfielder,n/a,n/a,3.0,32 years 226 days,Ghana,222.0
2017/18,345706.0,Pierre-Emerick Aubameyang,Pierre-Emerick,Aubameyang,F,10.0,Striker,n/a,n/a,3.0,35 years 66 days,Gabon,222.0
2017/18,340758.0,Ashley Barnes,Ashley,Barnes,F,10.0,Centre Striker,n/a,n/a,3.0,34 years 298 days,England,222.0
2017/18,341543.0,Daley Blind,Daley,Blind,D,17.0,Left Full Back,n/a,n/a,3.0,34 years 167 days,Netherlands,222.0
2017/18,325467.0,Willian,Willian,Borges da Silva,F,20.0,Left/Centre/Right Winger,n/a,n/a,3.0,36 years 14 days,Brazil,222.0
2017/18,163664.0,Yohan Cabaye,Yohan,Cabaye,M,29.0,Centre Central Midfielder,n/a,n/a,3.0,38 years 222 days,France,222.0
2017/18,259020.0,Eric Choupo-Moting,Eric,Choupo-Moting,F,13.0,Left/Centre/Right Striker,n/a,n/a,3.0,35 years 153 days,Cameroon,222.0
2017/18,145119.0,James Collins,James,Collins,D,39.0,Centre Central Defender,n/a,n/a,3.0,41 years,Wales,222.0
2017/18,294324.0,Lewis Cook,Lewis,Cook,M,n/a,Midfielder,Bournemouth,BOU,3.0,27 years 202 days,England,222.0
2017/18,342397.0,José Fonte,José Miguel,da Rocha Fonte,D,6.0,Central Defender,n/a,n/a,3.0,40 years 245 days,Portugal,222.0
2017/18,279895.0,Matteo Darmian,Matteo,Darmian,D,36.0,Left/Right Full Back,n/a,n/a,3.0,34 years 265 days,Italy,222.0
2017/18,314636.0,Richarlison,Richarlison,de Andrade,F,9.0,Left/Centre/Right Second Striker,n/a,n/a,3.0,27 years 105 days,Brazil,222.0
2017/18,160457.0,Fabian Delph,Fabian,Delph,M,8.0,Left/Centre Central Midfielder,n/a,n/a,3.0,34 years 276 days,England,222.0
2017/18,25727.0,Laurent Depoitre,Laurent,Depoitre,F,29.0,Centre Striker,Huddersfield Town,HUD,3.0,35 years 260 days,Belgium,222.0
2017/18,309578.0,Mohamed Diamé,Mohamed,Diamé,M,21.0,Centre Defensive Midfielder,n/a,n/a,3.0,37 years 70 days,Senegal,222.0
2017/18,256645.0,Mame Diouf,Mame,Diouf,F,92.0,Centre Striker,n/a,n/a,3.0,36 years 251 days,Senegal,222.0
2017/18,289237.0,Aleksandar Dragovic,Aleksandar,Dragovic,D,15.0,Defender,n/a,n/a,3.0,33 years 170 days,Austria,222.0
2017/18,328883.0,Robert Elliot,Robert,Elliot,G,37.0,Goalkeeper,n/a,n/a,3.0,38 years 115 days,Ireland,222.0
2017/18,320599.0,Kiko Femenía,Kiko,Femenía,D,17.0,Right Wing Back,Watford,WAT,3.0,33 years 203 days,Spain,222.0
2017/18,333978.0,Leroy Fer,Leroy,Fer,M,8.0,Centre Central Midfielder,Swansea City,SWA,3.0,34 years 231 days,Netherlands,222.0
2017/18,362163.0,Pascal Groß,Pascal,Groß,M,13.0,Centre Central Midfielder,n/a,n/a,3.0,33 years 69 days,Germany,222.0
2017/18,159895.0,Eden Hazard,Eden,Hazard,F,7.0,Left/Centre/Right Second Striker,n/a,n/a,3.0,33 years 229 days,Belgium,222.0
2017/18,346845.0,Rob Holding,Rob,Holding,D,4.0,Centre Central Defender,n/a,n/a,3.0,28 years 338 days,England,222.0
2017/18,346989.0,Vicente Iborra,Vicente,Iborra,M,8.0,Midfielder,n/a,n/a,3.0,36 years 220 days,Spain,222.0
2017/18,337757.0,Martin Kelly,Martin,Kelly,D,34.0,Right Full Back,n/a,n/a,3.0,34 years 118 days,England,222.0
2017/18,317864.0,Joshua King,Joshua,King,F,15.0,Left/Centre/Right Striker,n/a,n/a,3.0,32 years 221 days,Norway,222.0
2017/18,336342.0,Mario Lemina,Mario,Lemina,M,5.0,Centre Central Midfielder,n/a,n/a,3.0,30 years 357 days,Gabon,222.0
2017/18,344429.0,Ainsley Maitland-Niles,Ainsley,Maitland-Niles,M,98.0,Centre/Right Wing Back,n/a,n/a,3.0,26 years 360 days,England,222.0
2017/18,354745.0,Juan Mata,Juan,Mata,M,64.0,Midfielder,n/a,n/a,3.0,36 years 117 days,Spain,222.0
2017/18,343669.0,James McClean,James,McClean,M,7.0,Left Winger,West Bromwich Albion,WBA,3.0,35 years 123 days,Ireland,222.0
2017/18,340458.0,James Milner,James,Milner,M,6.0,Left/Centre/Right Central Midfielder,n/a,n/a,3.0,38 years 232 days,England,222.0
2017/18,360870.0,Steve Mounié,Steve,Mounié,F,15.0,Centre Striker,n/a,n/a,3.0,29 years 329 days,Benin,222.0
2017/18,288547.0,João Mário,João Mário,Naval da Costa Eduardo,M,20.0,Central Midfielder,n/a,n/a,3.0,31 years 217 days,Portugal,222.0
2017/18,345067.0,Alex Oxlade-Chamberlain,Alex,Oxlade-Chamberlain,M,15.0,Central Midfielder,Arsenal,ARS,3.0,31 years 8 days,England,222.0
2017/18,261396.0,Marc Pugh,Marc,Pugh,M,27.0,Left Winger,n/a,n/a,3.0,37 years 143 days,England,222.0
2017/18,342564.0,Nathan Redmond,Nathan,Redmond,M,15.0,Left/Right Winger,Southampton,SOU,3.0,30 years 170 days,England,222.0
2017/18,342058.0,Declan Rice,Declan,Rice,M,41.0,Centre Central Midfielder,n/a,n/a,3.0,25 years 222 days,England,222.0
2017/18,295821.0,Marcos Rojo,Marcos,Rojo,D,6.0,Left/Centre Central Defender,n/a,n/a,3.0,34 years 156 days,Argentina,222.0
2017/18,355591.0,Salomón Rondón,Salomón,Rondón,F,23.0,Forward,n/a,n/a,3.0,34 years 342 days,Venezuela,222.0
2017/18,172398.0,Wayne Rooney,Wayne,Rooney,F,32.0,Centre Second Striker,n/a,n/a,3.0,38 years 304 days,England,222.0
2017/18,42727.0,Jeffrey Schlupp,Jeffrey,Schlupp,M,15.0,Left Winger,Crystal Palace,CRY,3.0,31 years 244 days,Ghana,222.0
2017/18,20239.0,Son Heung-Min,Heung-Min,Son,F,7.0,Left/Centre/Right Winger,Tottenham Hotspur,TOT,3.0,32 years 46 days,South Korea,222.0
2017/18,277556.0,Theo Walcott,Theo,Walcott,F,32.0,Right Winger,Arsenal,ARS,3.0,35 years 160 days,England,222.0
2017/18,288543.0,Davide Zappacosta,Davide,Zappacosta,D,77.0,Right Full Back,n/a,n/a,3.0,32 years 73 days,Italy,222.0
2017/18,362030.0,Marko Arnautovic,Marko,Arnautovic,F,8.0,Centre Striker,n/a,n/a,2.0,35 years 126 days,Austria,267.0
2017/18,160732.0,Philip Billing,Philip,Billing,M,29.0,Centre Defensive Midfielder,n/a,n/a,2.0,28 years 73 days,Denmark,267.0
2017/18,53058.0,Wilfried Bony,Wilfried,Bony,F,2.0,Centre Striker,Swansea City,SWA,2.0,35 years 257 days,Cote D’Ivoire,267.0
2017/18,20252.0,Miguel Britos,Miguel,Britos,D,3.0,Left/Centre Central Defender,n/a,n/a,2.0,39 years 37 days,Uruguay,267.0
2017/18,319847.0,Geoff Cameron,Geoff,Cameron,D,20.0,Defender,n/a,n/a,2.0,39 years 43 days,United States,267.0
2017/18,360825.0,Nathaniel Chalobah,Nathaniel,Chalobah,D,n/a,Defender,n/a,n/a,2.0,29 years 255 days,England,267.0
2017/18,312585.0,Philippe Coutinho,Philippe,Coutinho Correia,M,23.0,Left/Centre/Right Attacking Midfielder,n/a,n/a,2.0,32 years 72 days,Brazil,267.0
2017/18,343383.0,Karl Darlow,Karl,Darlow,G,26.0,Goalkeeper,n/a,n/a,2.0,33 years 320 days,England,267.0
2017/18,163773.0,Mohamed Elneny,Mohamed Naser,Elsayed Elneny,M,15.0,Centre Defensive Midfielder,n/a,n/a,2.0,32 years 43 days,Egypt,267.0
2017/18,267496.0,Timothy Fosu-Mensah,Timothy,Fosu-Mensah,D,24.0,Left/Centre/Right Central Defender,n/a,n/a,2.0,26 years 234 days,Netherlands,267.0
2017/18,346116.0,Ryan Fraser,Ryan,Fraser,M,26.0,Left/Right Winger,n/a,n/a,2.0,30 years 181 days,Scotland,267.0
2017/18,281624.0,Olivier Giroud,Olivier,Giroud,F,9.0,Centre Striker,n/a,n/a,2.0,37 years 328 days,France,267.0
2017/18,282268.0,Demarai Gray,Demarai,Gray,F,11.0,Left/Right Winger,n/a,n/a,2.0,28 years 56 days,Jamaica,267.0
2017/18,288974.0,Andre Gray,Andre,Gray,F,19.0,Centre Striker,n/a,n/a,2.0,33 years 58 days,Jamaica,267.0
2017/18,356004.0,Tomer Hemed,Tomer,Hemed,F,29.0,Forward,n/a,n/a,2.0,37 years 113 days,Israel,267.0
2017/18,346860.0,Jeff Hendrick,Jeff,Hendrick,M,22.0,Centre Central Midfielder,n/a,n/a,2.0,32 years 205 days,Ireland,267.0
2017/18,361468.0,Pierre-Emile Højbjerg,Pierre-Emile,Højbjerg,M,23.0,Centre Defensive Midfielder,n/a,n/a,2.0,29 years 18 days,Denmark,267.0
2017/18,280528.0,Matty James,Matty,James,M,6.0,Centre Central Midfielder,n/a,n/a,2.0,33 years 32 days,England,267.0
2017/18,284325.0,Daryl Janmaat,Daryl,Janmaat,D,53.0,Right Full Back,n/a,n/a,2.0,35 years 32 days,Netherlands,267.0
2017/18,359129.0,Terence Kongolo,Terence,Kongolo,D,15.0,Central Defender,n/a,n/a,2.0,30 years 191 days,Netherlands,267.0
2017/18,306840.0,Grzegorz Krychowiak,Grzegorz,Krychowiak,M,16.0,Midfielder,West Bromwich Albion,WBA,2.0,34 years 207 days,Poland,267.0
2017/18,361887.0,Scott Malone,Scott,Malone,D,33.0,Left Full Back,n/a,n/a,2.0,33 years 151 days,England,267.0
2017/18,162276.0,Eliaquim Mangala,Eliaquim,Mangala,D,4.0,Centre Central Defender,n/a,n/a,2.0,33 years 192 days,France,267.0
2017/18,343697.0,Benjamin Mendy,Benjamin,Mendy,D,5.0,Left Full Back,n/a,n/a,2.0,30 years 37 days,France,267.0
2017/18,132041.0,Mikel Merino,Mikel,Merino,M,8.0,Centre Central Midfielder,n/a,n/a,2.0,28 years 62 days,Spain,267.0
2017/18,350242.0,Roque Mesa,Roque,Mesa,M,15.0,Centre Central Midfielder,n/a,n/a,2.0,35 years 77 days,Spain,267.0
2017/18,314973.0,Henrikh Mkhitaryan,Henrikh,Mkhitaryan,M,22.0,Left/Centre/Right Attacking Midfielder,n/a,n/a,2.0,35 years 215 days,Armenia,267.0
2017/18,336374.0,David Luiz,David Luiz,Moreira Marinho,D,23.0,Centre Central Defender,n/a,n/a,2.0,37 years 123 days,Brazil,267.0
2017/18,358105.0,Badou Ndiaye,Badou,Ndiaye,M,5.0,Centre Defensive Midfielder,n/a,n/a,2.0,33 years 301 days,Senegal,267.0
2017/18,336687.0,David Ospina,David,Ospina,G,n/a,Goalkeeper,n/a,n/a,2.0,35 years 358 days,Colombia,267.0
2017/18,19620.0,Marcus Rashford,Marcus,Rashford,F,10.0,Left/Centre Second Striker,Manchester United,MUN,2.0,26 years 297 days,England,267.0
2017/18,362847.0,Jairo Riedewald,Jairo,Riedewald,M,4.0,Centre Defensive Midfielder,n/a,n/a,2.0,27 years 349 days,Netherlands,267.0
2017/18,10050.0,Adam Smith,Adam,Smith,D,15.0,Right Full Back,n/a,n/a,2.0,33 years 116 days,England,267.0
2017/18,362647.0,Dominic Solanke,Dominic,Solanke,F,19.0,Striker,n/a,n/a,2.0,26 years 344 days,England,267.0
2017/18,21225.0,Julian Speroni,Julian,Speroni,G,n/a,Goalkeeper,n/a,n/a,2.0,45 years 97 days,Argentina,267.0
2017/18,342085.0,Dusan Tadic,Dusan,Tadic,F,10.0,Left/Right Winger,n/a,n/a,2.0,35 years 277 days,Serbia,267.0
2017/18,359468.0,Charlie Taylor,Charlie,Taylor,D,21.0,Left Full Back,Burnley,BUR,2.0,30 years 340 days,England,267.0
2017/18,361060.0,Cenk Tosun,Cenk,Tosun,F,23.0,Centre Striker,n/a,n/a,2.0,33 years 77 days,Turkey,267.0
2017/18,362816.0,Aaron Wan-Bissaka,Aaron,Wan-Bissaka,D,29.0,Right Full Back,n/a,n/a,2.0,26 years 271 days,England,267.0
2017/18,267645.0,Jack Wilshere,Jack,Wilshere,M,11.0,Centre Central Midfielder,n/a,n/a,2.0,32 years 235 days,England,267.0
2017/18,340927.0,Harry Winks,Harry,Winks,M,8.0,Centre Central Midfielder,n/a,n/a,2.0,28 years 203 days,England,267.0
2017/18,138635.0,Claudio Yacob,Claudio,Yacob,M,24.0,Centre Defensive Midfielder,West Bromwich Albion,WBA,2.0,37 years 36 days,Argentina,267.0
2017/18,339467.0,Marvin Zeegelaar,Marvin,Zeegelaar,D,8.0,Left Full Back,n/a,n/a,2.0,34 years 11 days,Netherlands,267.0
2017/18,319999.0,Oleksandr Zinchenko,Oleksandr,Zinchenko,D,17.0,Left Full Back,n/a,n/a,2.0,27 years 252 days,Ukraine,267.0
2017/18,289629.0,Tammy Abraham,Tammy,Abraham,F,9.0,Centre Striker,Swansea City,SWA,1.0,26 years 326 days,England,311.0
2017/18,348195.0,Harry Arter,Harry,Arter,M,n/a,Midfielder,n/a,n/a,1.0,34 years 239 days,Ireland,311.0
2017/18,97353.0,Charlie Austin,Charlie,Austin,F,32.0,Centre Striker,n/a,n/a,1.0,35 years 49 days,England,311.0
2017/18,359639.0,Michy Batshuayi,Michy,Batshuayi,F,44.0,Left/Centre Striker,Chelsea,CHE,1.0,30 years 326 days,Belgium,311.0
2017/18,30517.0,Jan Bednarek,Jan,Bednarek,D,35.0,Centre Central Defender,n/a,n/a,1.0,28 years 133 days,Poland,311.0
2017/18,202618.0,Claudio Bravo,Claudio,Bravo,G,25.0,Goalkeeper,n/a,n/a,1.0,41 years 132 days,Chile,311.0
2017/18,334293.0,Willy Caballero,Willy,Caballero,G,1.0,Goalkeeper,n/a,n/a,1.0,42 years 330 days,Argentina,311.0
2017/18,336617.0,André Carrillo,André,Carrillo,M,19.0,Left/Right Attacking Midfielder,n/a,n/a,1.0,33 years 70 days,Peru,311.0
2017/18,327316.0,Andy Carroll,Andy,Carroll,F,9.0,Centre Striker,n/a,n/a,1.0,35 years 230 days,England,311.0
2017/18,347715.0,Craig Cathcart,Craig,Cathcart,D,n/a,Centre Central Defender,Watford,WAT,1.0,35 years 199 days,Northern Ireland,311.0
2017/18,360824.0,Calum Chambers,Calum,Chambers,D,12.0,Defender,n/a,n/a,1.0,29 years 216 days,England,311.0
2017/18,27098.0,Nathaniel Clyne,Nathaniel,Clyne,D,17.0,Right Full Back,n/a,n/a,1.0,33 years 140 days,England,311.0
2017/18,288590.0,Scott Dann,Scott,Dann,D,6.0,Centre Central Defender,n/a,n/a,1.0,37 years 191 days,England,311.0
2017/18,345098.0,Tom Davies,Tom,Davies,M,22.0,Midfielder,n/a,n/a,1.0,26 years 54 days,England,311.0
2017/18,160625.0,Mousa Dembélé,Mousa,Dembélé,M,8.0,Central Midfielder,n/a,n/a,1.0,37 years 38 days,Belgium,311.0
2017/18,291459.0,Danny Drinkwater,Danny,Drinkwater,M,15.0,Midfielder,n/a,n/a,1.0,34 years 171 days,England,311.0
2017/18,277018.0,Sam Field,Sam,Field,M,8.0,Centre Central Midfielder,n/a,n/a,1.0,26 years 107 days,England,311.0
2017/18,313317.0,Manolo Gabbiadini,Manolo,Gabbiadini,F,23.0,Centre Striker,n/a,n/a,1.0,32 years 271 days,Italy,311.0
2017/18,30658.0,Jesús Gámez,Jesús,Gámez Duarte,D,27.0,Right Full Back,n/a,n/a,1.0,39 years 135 days,Spain,311.0
2017/18,357618.0,Dwight Gayle,Dwight,Gayle,F,25.0,Centre Striker,Newcastle United,NEW,1.0,34 years 311 days,England,311.0
2017/18,340726.0,Paulo Gazzaniga,Paulo,Gazzaniga,G,13.0,Goalkeeper,n/a,n/a,1.0,32 years 234 days,Argentina,311.0
2017/18,136702.0,Connor Goldson,Connor,Goldson,D,6.0,Centre Central Defender,n/a,n/a,1.0,31 years 249 days,England,311.0
2017/18,353568.0,Dan Gosling,Dan,Gosling,M,32.0,Midfielder,n/a,n/a,1.0,34 years 204 days,England,311.0
2017/18,359396.0,Ben Hamer,Ben,Hamer,G,n/a,Goalkeeper,n/a,n/a,1.0,36 years 277 days,England,311.0
2017/18,356746.0,Isaac Hayden,Isaac,Hayden,M,14.0,Midfielder,Newcastle United,NEW,1.0,29 years 154 days,England,311.0
2017/18,346851.0,Alex Iwobi,Alex,Iwobi,F,17.0,Left/Centre/Right Second Striker,n/a,n/a,1.0,28 years 112 days,Nigeria,311.0
2017/18,343414.0,Elias Kachunga,Elias,Kachunga,F,10.0,Centre Striker,n/a,n/a,1.0,32 years 123 days,DR Congo,311.0
2017/18,162028.0,Beram Kayal,Beram,Kayal,M,21.0,Centre Defensive Midfielder,n/a,n/a,1.0,36 years 113 days,Israel,311.0
2017/18,277791.0,Andy King,Andy,King,M,10.0,Centre Central Midfielder,Swansea City,SWA,1.0,35 years 299 days,Wales,311.0
2017/18,112119.0,Alexandre Lacazette,Alexandre,Lacazette,F,10.0,Centre Striker,Arsenal,ARS,1.0,33 years 87 days,France,311.0
2017/18,288361.0,Aaron Lennon,Aaron,Lennon,M,17.0,Right Winger,n/a,n/a,1.0,37 years 129 days,England,311.0
2017/18,319734.0,Jesse Lingard,Jesse,Lingard,M,11.0,Left/Centre/Right Attacking Midfielder,Manchester United,MUN,1.0,31 years 252 days,England,311.0
2017/18,301809.0,Anthony Martial,Anthony,Martial,F,22.0,Left/Centre/Right Striker,n/a,n/a,1.0,28 years 262 days,France,311.0
2017/18,305212.0,Bruno Martins Indi,Bruno,Martins Indi,D,4.0,Defender,n/a,n/a,1.0,32 years 197 days,Netherlands,311.0
2017/18,345765.0,Konstantinos Mavropanos,Konstantinos,Mavropanos,D,15.0,Centre Central Defender,Arsenal,ARS,1.0,26 years 256 days,Greece,311.0
2017/18,318639.0,Chancel Mbemba,Chancel,Mbemba,D,99.0,Centre Central Defender,n/a,n/a,1.0,30 years 15 days,DR Congo,311.0
2017/18,138388.0,Sam McQueen,Sam,McQueen,M,n/a,Left Winger,n/a,n/a,1.0,29 years 199 days,England,311.0
2017/18,39500.0,James Morrison,James,Morrison,M,n/a,Midfielder,West Bromwich Albion,WBA,1.0,38 years 90 days,Scotland,311.0
