Season,Player ID,Name,First Name,Last Name,Position,Shirt Number,Position Info,Current Team,Team Abbreviation,Assists,Age,Nationality,Rank
2017/18,184687.0,Leroy Sané,Leroy,Sané,F,10.0,Left/Centre/Right Winger,n/a,n/a,15.0,28 years 225 days,Germany,2.0
2017/18,189086.0,David Silva,David,Silva,M,21.0,Left/Centre/Right Attacking Midfielder,n/a,n/a,11.0,38 years 228 days,Spain,3.0
2017/18,317508.0,Raheem Sterling,Raheem,Sterling,F,7.0,Left/Centre/Right Second Striker,n/a,n/a,11.0,29 years 259 days,England,3.0
2017/18,327670.0,Dele Alli,Dele,Alli,M,11.0,Centre Attacking Midfielder,n/a,n/a,10.0,28 years 134 days,England,5.0
2017/18,318378.0,Christian Eriksen,Christian,Eriksen,M,14.0,Centre Attacking Midfielder,n/a,n/a,10.0,32 years 191 days,Denmark,5.0
2017/18,131779.0,Riyad Mahrez,Riyad,Mahrez,F,26.0,Left/Right Winger,n/a,n/a,10.0,33 years 184 days,Algeria,5.0
2017/18,172304.0,Paul Pogba,Paul,Pogba,M,10.0,Centre Central Midfielder,n/a,n/a,10.0,31 years 161 days,France,5.0
2017/18,47184.0,Mohamed Salah,Mohamed,Salah Hamed Mahrous Ghaly,F,11.0,Left/Centre/Right Winger,Liverpool,LIV,10.0,32 years 69 days,Egypt,5.0
2017/18,314973.0,Henrikh Mkhitaryan,Henrikh,Mkhitaryan,M,22.0,Left/Centre/Right Attacking Midfielder,n/a,n/a,9.0,35 years 215 days,Armenia,10.0
2017/18,362163.0,Pascal Groß,Pascal,Groß,M,13.0,Centre Central Midfielder,n/a,n/a,8.0,33 years 69 days,Germany,11.0
2017/18,30985.0,Jóhann Gudmundsson,Jóhann,Gudmundsson,F,7.0,Left Winger,Burnley,BUR,8.0,33 years 301 days,Iceland,11.0
2017/18,324745.0,Mesut Özil,Mesut,Özil,M,10.0,Centre Attacking Midfielder,n/a,n/a,8.0,35 years 313 days,Germany,11.0
2017/18,342076.0,Aaron Ramsey,Aaron,Ramsey,M,10.0,Centre Central Midfielder,n/a,n/a,8.0,33 years 241 days,Wales,11.0
2017/18,337842.0,Marc Albrighton,Marc,Albrighton,M,22.0,Left/Right Winger,n/a,n/a,7.0,34 years 279 days,England,15.0
2017/18,19511.0,Roberto Firmino,Roberto Firmino,Barbosa de Oliveira,F,9.0,Left/Centre/Right Striker,n/a,n/a,7.0,32 years 326 days,Brazil,15.0
2017/18,325467.0,Willian,Willian,Borges da Silva,F,20.0,Left/Centre/Right Winger,n/a,n/a,7.0,36 years 14 days,Brazil,15.0
2017/18,222348.0,Chris Brunt,Chris,Brunt,M,29.0,Left Winger,n/a,n/a,7.0,39 years 253 days,Northern Ireland,15.0
2017/18,14131.0,Aaron Cresswell,Aaron,Cresswell,D,3.0,Left Full Back,West Ham United,WHU,7.0,34 years 252 days,England,15.0
2017/18,347054.0,Romelu Lukaku,Romelu,Lukaku,F,90.0,Centre Striker,n/a,n/a,7.0,31 years 102 days,Belgium,15.0
2017/18,343482.0,Sadio Mané,Sadio,Mané,F,10.0,Left/Right Second Striker,n/a,n/a,7.0,32 years 135 days,Senegal,15.0
2017/18,345067.0,Alex Oxlade-Chamberlain,Alex,Oxlade-Chamberlain,M,15.0,Central Midfielder,Arsenal,ARS,7.0,31 years 8 days,England,15.0
2017/18,289343.0,Xherdan Shaqiri,Xherdan,Shaqiri,M,29.0,Left/Right Winger,Stoke City,STK,7.0,32 years 318 days,Switzerland,15.0
2017/18,349917.0,Andros Townsend,Andros,Townsend,M,30.0,Midfielder,n/a,n/a,7.0,33 years 38 days,England,15.0
2017/18,344329.0,Granit Xhaka,Granit,Xhaka,M,34.0,Central Midfielder,n/a,n/a,7.0,31 years 331 days,Switzerland,15.0
2017/18,277441.0,Sergio Agüero,Sergio,Agüero,F,19.0,Centre Striker,n/a,n/a,6.0,36 years 82 days,Argentina,26.0
2017/18,97327.0,Joe Allen,Joe,Allen,M,7.0,Centre Central Midfielder,Stoke City,STK,6.0,34 years 162 days,Wales,26.0
2017/18,362030.0,Marko Arnautovic,Marko,Arnautovic,F,8.0,Centre Striker,n/a,n/a,6.0,35 years 126 days,Austria,26.0
2017/18,341459.0,César Azpilicueta,César,Azpilicueta,D,3.0,Right Full Back,n/a,n/a,6.0,34 years 361 days,Spain,26.0
2017/18,41062.0,Dominic Calvert-Lewin,Dominic,Calvert-Lewin,F,9.0,Centre Striker,Everton,EVE,6.0,27 years 160 days,England,26.0
2017/18,312585.0,Philippe Coutinho,Philippe,Coutinho Correia,M,23.0,Left/Centre/Right Attacking Midfielder,n/a,n/a,6.0,32 years 72 days,Brazil,26.0
2017/18,14111.0,Ben Davies,Ben,Davies,D,33.0,Left Full Back,Tottenham Hotspur,TOT,6.0,31 years 121 days,Wales,26.0
2017/18,280778.0,Jordon Ibe,Jordon,Ibe,F,n/a,Left/Right Wing Back,n/a,n/a,6.0,28 years 259 days,England,26.0
2017/18,348087.0,Manuel Lanzini,Manuel,Lanzini,M,10.0,Attacking Midfielder,n/a,n/a,6.0,31 years 190 days,Argentina,26.0
2017/18,361244.0,Álvaro Morata,Álvaro,Morata,F,7.0,Centre Striker,n/a,n/a,6.0,31 years 305 days,Spain,26.0
2017/18,332413.0,Alexis Sánchez,Alexis,Sánchez,F,70.0,Left/Centre/Right Second Striker,n/a,n/a,6.0,35 years 248 days,Chile,26.0
2017/18,20239.0,Son Heung-Min,Heung-Min,Son,F,7.0,Left/Centre/Right Winger,Tottenham Hotspur,TOT,6.0,32 years 46 days,South Korea,26.0
2017/18,50015.0,Kyle Walker,Kyle,Walker,D,2.0,Right Full Back,Manchester City,MCI,6.0,34 years 87 days,England,26.0
2017/18,322315.0,Christian Benteke,Christian,Benteke,F,20.0,Forward,n/a,n/a,5.0,33 years 264 days,Belgium,39.0
2017/18,259020.0,Eric Choupo-Moting,Eric,Choupo-Moting,F,13.0,Left/Centre/Right Striker,n/a,n/a,5.0,35 years 153 days,Cameroon,39.0
2017/18,346851.0,Alex Iwobi,Alex,Iwobi,F,17.0,Left/Centre/Right Second Striker,n/a,n/a,5.0,28 years 112 days,Nigeria,39.0
2017/18,319734.0,Jesse Lingard,Jesse,Lingard,M,11.0,Left/Centre/Right Attacking Midfielder,Manchester United,MUN,5.0,31 years 252 days,England,39.0
2017/18,301809.0,Anthony Martial,Anthony,Martial,F,22.0,Left/Centre/Right Striker,n/a,n/a,5.0,28 years 262 days,France,39.0
2017/18,354745.0,Juan Mata,Juan,Mata,M,64.0,Midfielder,n/a,n/a,5.0,36 years 117 days,Spain,39.0
2017/18,362819.0,Ayoze Pérez,Ayoze,Pérez,F,22.0,Left/Centre/Right Winger,n/a,n/a,5.0,31 years 25 days,Spain,39.0
2017/18,19620.0,Marcus Rashford,Marcus,Rashford,F,10.0,Left/Centre Second Striker,Manchester United,MUN,5.0,26 years 297 days,England,39.0
2017/18,96853.0,Matt Ritchie,Matt,Ritchie,M,30.0,Left/Right Wing Back,n/a,n/a,5.0,34 years 348 days,Scotland,39.0
2017/18,50135.0,Andy Robertson,Andy,Robertson,D,26.0,Left Full Back,Liverpool,LIV,5.0,30 years 165 days,Scotland,39.0
2017/18,264366.0,Andrew Surman,Andrew,Surman,M,16.0,Centre Central Midfielder,n/a,n/a,5.0,38 years 3 days,England,39.0
2017/18,363000.0,Kieran Trippier,Kieran,Trippier,D,n/a,Right Full Back,n/a,n/a,5.0,33 years 339 days,England,39.0
2017/18,345706.0,Pierre-Emerick Aubameyang,Pierre-Emerick,Aubameyang,F,10.0,Striker,n/a,n/a,4.0,35 years 66 days,Gabon,51.0
2017/18,353926.0,André Ayew,André,Ayew,F,28.0,Forward,Swansea City,SWA,4.0,34 years 250 days,Ghana,51.0
2017/18,281358.0,Ryan Bertrand,Ryan,Bertrand,D,5.0,Left Full Back,n/a,n/a,4.0,35 years 18 days,England,51.0
2017/18,187029.0,Emre Can,Emre,Can,M,23.0,Centre Central Midfielder,n/a,n/a,4.0,30 years 224 days,Germany,51.0
2017/18,361534.0,Tom Carroll,Tom,Carroll,M,28.0,Midfielder,n/a,n/a,4.0,32 years 87 days,England,51.0
2017/18,314636.0,Richarlison,Richarlison,de Andrade,F,9.0,Left/Centre/Right Second Striker,n/a,n/a,4.0,27 years 105 days,Brazil,51.0
2017/18,153033.0,Cesc Fàbregas,Cesc,Fàbregas,M,4.0,Centre Central Midfielder,n/a,n/a,4.0,37 years 111 days,Spain,51.0
2017/18,159895.0,Eden Hazard,Eden,Hazard,F,7.0,Left/Centre/Right Second Striker,n/a,n/a,4.0,33 years 229 days,Belgium,51.0
2017/18,269592.0,José Holebas,José,Holebas,D,25.0,Defender,n/a,n/a,4.0,40 years 57 days,Greece,51.0
2017/18,343543.0,Sead Kolasinac,Sead,Kolasinac,D,23.0,Left Full Back,n/a,n/a,4.0,31 years 64 days,Bosnia & Herzegovina,51.0
2017/18,112119.0,Alexandre Lacazette,Alexandre,Lacazette,F,10.0,Centre Striker,Arsenal,ARS,4.0,33 years 87 days,France,51.0
2017/18,161345.0,Harry Maguire,Harry,Maguire,D,5.0,Centre Central Defender,n/a,n/a,4.0,31 years 171 days,England,51.0
2017/18,44030.0,Bernardo Silva,Bernardo,Mota Veiga de Carvalho e Silva,M,20.0,Left/Centre Attacking Midfielder,Manchester City,MCI,4.0,30 years 13 days,Portugal,51.0
2017/18,114730.0,Davy Pröpper,Davy,Pröpper,M,14.0,Centre Central Midfielder,n/a,n/a,4.0,32 years 356 days,Netherlands,51.0
2017/18,159847.0,Collin Quaner,Collin,Quaner,F,23.0,Centre Striker,n/a,n/a,4.0,33 years 66 days,Germany,51.0
2017/18,341954.0,Ashley Young,Ashley,Young,D,18.0,Defender,n/a,n/a,4.0,39 years 45 days,England,51.0
2017/18,187388.0,Nathan Aké,Nathan,Aké,D,6.0,Left/Centre Central Defender,n/a,n/a,3.0,29 years 187 days,Netherlands,67.0
2017/18,337933.0,Cédric Soares,Cédric Ricardo,Alves Soares,D,12.0,Right Full Back,n/a,n/a,3.0,32 years 358 days,Portugal,67.0
2017/18,4600.0,Leighton Baines,Leighton,Baines,D,3.0,Left Full Back,n/a,n/a,3.0,39 years 256 days,England,67.0
2017/18,342164.0,Héctor Bellerín,Héctor,Bellerín,D,2.0,Right Full Back,n/a,n/a,3.0,29 years 157 days,Spain,67.0
2017/18,287752.0,Charlie Daniels,Charlie,Daniels,D,23.0,Left Full Back,n/a,n/a,3.0,37 years 351 days,England,67.0
2017/18,315355.0,Gabriel Jesus,Gabriel Fernando,de Jesus,F,9.0,Second Striker,n/a,n/a,3.0,27 years 142 days,Brazil,67.0
2017/18,222694.0,Abdoulaye Doucouré,Abdoulaye,Doucouré,M,16.0,Centre Central Midfielder,n/a,n/a,3.0,31 years 235 days,Mali,67.0
2017/18,346116.0,Ryan Fraser,Ryan,Fraser,M,26.0,Left/Right Winger,n/a,n/a,3.0,30 years 181 days,Scotland,67.0
2017/18,357618.0,Dwight Gayle,Dwight,Gayle,F,25.0,Centre Striker,Newcastle United,NEW,3.0,34 years 311 days,England,67.0
2017/18,288559.0,Will Hughes,Will,Hughes,M,19.0,Centre Central Midfielder,n/a,n/a,3.0,29 years 128 days,England,67.0
2017/18,362144.0,Kelechi Iheanacho,Kelechi,Iheanacho,F,9.0,Centre Striker,n/a,n/a,3.0,27 years 325 days,Nigeria,67.0
2017/18,17457.0,José Izquierdo,José,Izquierdo,F,21.0,Left Winger,n/a,n/a,3.0,32 years 47 days,Colombia,67.0
2017/18,317864.0,Joshua King,Joshua,King,F,15.0,Left/Centre/Right Striker,n/a,n/a,3.0,32 years 221 days,Norway,67.0
2017/18,323012.0,Cheikhou Kouyaté,Cheikhou,Kouyaté,M,8.0,Centre Defensive Midfielder,n/a,n/a,3.0,34 years 246 days,Senegal,67.0
2017/18,341253.0,Ruben Loftus-Cheek,Ruben,Loftus-Cheek,M,8.0,Centre Central Midfielder,n/a,n/a,3.0,28 years 213 days,England,67.0
2017/18,335850.0,Matthew Lowton,Matthew,Lowton,D,38.0,Right Full Back,n/a,n/a,3.0,35 years 75 days,England,67.0
2017/18,341051.0,Arthur Masuaku,Arthur,Masuaku,D,26.0,Left Full Back,n/a,n/a,3.0,30 years 290 days,DR Congo,67.0
2017/18,340458.0,James Milner,James,Milner,M,6.0,Left/Centre/Right Central Midfielder,n/a,n/a,3.0,38 years 232 days,England,67.0
2017/18,320028.0,Aaron Mooy,Aaron,Mooy,M,13.0,Centre Central Midfielder,n/a,n/a,3.0,33 years 343 days,Australia,67.0
2017/18,289436.0,Victor Moses,Victor,Moses,M,8.0,Midfielder,n/a,n/a,3.0,33 years 255 days,Nigeria,67.0
2017/18,42220.0,Wilfred Ndidi,Wilfred,Ndidi,M,6.0,Centre Central Midfielder,Leicester City,LEI,3.0,27 years 251 days,Nigeria,67.0
2017/18,342564.0,Nathan Redmond,Nathan,Redmond,M,15.0,Left/Right Winger,Southampton,SOU,3.0,30 years 170 days,England,67.0
2017/18,355591.0,Salomón Rondón,Salomón,Rondón,F,23.0,Forward,n/a,n/a,3.0,34 years 342 days,Venezuela,67.0
2017/18,6723.0,Fernandinho,Fernando Luiz,Rosa,M,25.0,Centre Defensive Midfielder,n/a,n/a,3.0,39 years 111 days,Brazil,67.0
2017/18,357917.0,Jonjo Shelvey,Jonjo,Shelvey,M,6.0,Central Midfielder,Newcastle United,NEW,3.0,32 years 178 days,England,67.0
2017/18,52240.0,Gylfi Sigurdsson,Gylfi,Sigurdsson,M,10.0,Left/Centre/Right Attacking Midfielder,n/a,n/a,3.0,34 years 350 days,Iceland,67.0
2017/18,10050.0,Adam Smith,Adam,Smith,D,15.0,Right Full Back,n/a,n/a,3.0,33 years 116 days,England,67.0
2017/18,256106.0,Dale Stephens,Dale,Stephens,M,16.0,Centre Central Midfielder,n/a,n/a,3.0,35 years 72 days,England,67.0
2017/18,342085.0,Dusan Tadic,Dusan,Tadic,F,10.0,Left/Right Winger,n/a,n/a,3.0,35 years 277 days,Serbia,67.0
2017/18,277556.0,Theo Walcott,Theo,Walcott,F,32.0,Right Winger,Arsenal,ARS,3.0,35 years 160 days,England,67.0
2017/18,345007.0,James Ward-Prowse,James,Ward-Prowse,M,8.0,Central Midfielder,n/a,n/a,3.0,29 years 296 days,England,67.0
2017/18,267645.0,Jack Wilshere,Jack,Wilshere,M,11.0,Centre Central Midfielder,n/a,n/a,3.0,32 years 235 days,England,67.0
2017/18,342776.0,Wilfried Zaha,Wilfried,Zaha,F,14.0,Left/Centre/Right Winger,n/a,n/a,3.0,31 years 287 days,Cote D’Ivoire,67.0
2017/18,325869.0,Marcos Alonso,Marcos,Alonso,D,17.0,Left Full Back,n/a,n/a,2.0,33 years 239 days,Spain,100.0
2017/18,270861.0,Christian Atsu,Christian,Atsu,M,n/a,Midfielder,n/a,n/a,2.0,32 years 226 days,Ghana,100.0
2017/18,356787.0,Sèrge Aurier,Sèrge,Aurier,D,92.0,Right Full Back,n/a,n/a,2.0,31 years 243 days,Cote D’Ivoire,100.0
2017/18,160688.0,Jordan Ayew,Jordan,Ayew,F,9.0,Centre Striker,n/a,n/a,2.0,32 years 347 days,Ghana,100.0
2017/18,353667.0,Tiémoué Bakayoko,Tiémoué,Bakayoko,M,14.0,Centre Defensive Midfielder,n/a,n/a,2.0,30 years 6 days,France,100.0
2017/18,133548.0,Sofiane Boufal,Sofiane,Boufal,M,19.0,Left/Centre/Right Attacking Midfielder,n/a,n/a,2.0,30 years 341 days,Morocco,100.0
2017/18,315651.0,Robert Brady,Robert,Brady,M,11.0,Left Winger,n/a,n/a,2.0,32 years 222 days,Ireland,100.0
2017/18,346831.0,Oliver Burke,Oliver,Burke,F,45.0,Centre Striker,n/a,n/a,2.0,27 years 138 days,Scotland,100.0
2017/18,336617.0,André Carrillo,André,Carrillo,M,19.0,Left/Right Attacking Midfielder,n/a,n/a,2.0,33 years 70 days,Peru,100.0
2017/18,325151.0,Ben Chilwell,Ben,Chilwell,D,21.0,Left Full Back,n/a,n/a,2.0,27 years 246 days,England,100.0
2017/18,44032.0,Tom Cleverley,Tom,Cleverley,M,8.0,Centre Central Midfielder,Watford,WAT,2.0,35 years 11 days,England,100.0
2017/18,294324.0,Lewis Cook,Lewis,Cook,M,n/a,Midfielder,Bournemouth,BOU,2.0,27 years 202 days,England,100.0
2017/18,154344.0,Peter Crouch,Peter,Crouch,F,15.0,Centre Striker,n/a,n/a,2.0,43 years 206 days,England,100.0
2017/18,162295.0,Danilo,Danilo Luiz,da Silva,D,6.0,Right Full Back,n/a,n/a,2.0,33 years 39 days,Brazil,100.0
2017/18,345118.0,Troy Deeney,Troy,Deeney,F,14.0,Centre Striker,n/a,n/a,2.0,36 years 55 days,England,100.0
2017/18,160457.0,Fabian Delph,Fabian,Delph,M,8.0,Left/Centre Central Midfielder,n/a,n/a,2.0,34 years 276 days,England,100.0
2017/18,359602.0,Eric Dier,Eric,Dier,D,15.0,Centre Central Defender,n/a,n/a,2.0,30 years 221 days,England,100.0
2017/18,256645.0,Mame Diouf,Mame,Diouf,F,92.0,Centre Striker,n/a,n/a,2.0,36 years 251 days,Senegal,100.0
2017/18,110232.0,Jonny Evans,Jonny,Evans,D,35.0,Centre Central Defender,West Bromwich Albion,WBA,2.0,36 years 233 days,Northern Ireland,100.0
2017/18,41538.0,Joe Gomez,Joe,Gomez,D,2.0,Left/Centre/Right Central Defender,Liverpool,LIV,2.0,27 years 92 days,England,100.0
2017/18,288974.0,Andre Gray,Andre,Gray,F,19.0,Centre Striker,n/a,n/a,2.0,33 years 58 days,Jamaica,100.0
2017/18,356004.0,Tomer Hemed,Tomer,Hemed,F,29.0,Forward,n/a,n/a,2.0,37 years 113 days,Israel,100.0
2017/18,346860.0,Jeff Hendrick,Jeff,Hendrick,M,22.0,Centre Central Midfielder,n/a,n/a,2.0,32 years 205 days,Ireland,100.0
2017/18,105171.0,Ander Herrera,Ander,Herrera,M,21.0,Centre Central Midfielder,n/a,n/a,2.0,35 years 9 days,Spain,100.0
2017/18,362873.0,Zanka,Mathias,Jørgensen,D,13.0,Centre Central Defender,Huddersfield Town,HUD,2.0,34 years 122 days,Denmark,100.0
2017/18,344721.0,Harry Kane,Harry,Kane,F,9.0,Striker,n/a,n/a,2.0,31 years 26 days,England,100.0
2017/18,180889.0,Ki Sung-Yeung,Sung-Yeung,Ki,M,10.0,Centre Central Midfielder,Swansea City,SWA,2.0,35 years 212 days,South Korea,100.0
2017/18,306840.0,Grzegorz Krychowiak,Grzegorz,Krychowiak,M,16.0,Midfielder,West Bromwich Albion,WBA,2.0,34 years 207 days,Poland,100.0
2017/18,283441.0,Érik Lamela,Érik,Lamela,M,17.0,Left/Centre/Right Attacking Midfielder,n/a,n/a,2.0,32 years 172 days,Argentina,100.0
2017/18,343358.0,Florian Lejeune,Florian,Lejeune,D,24.0,Central Defender,n/a,n/a,2.0,33 years 95 days,France,100.0
2017/18,288361.0,Aaron Lennon,Aaron,Lennon,M,17.0,Right Winger,n/a,n/a,2.0,37 years 129 days,England,100.0
2017/18,342631.0,Jake Livermore,Jake,Livermore,M,8.0,Centre Defensive Midfielder,West Bromwich Albion,WBA,2.0,34 years 283 days,England,100.0
2017/18,335966.0,Kevin Long,Kevin,Long,D,26.0,Centre Central Defender,n/a,n/a,2.0,34 years 5 days,Ireland,100.0
2017/18,338608.0,Cuco Martina,Cuco,Martina,D,15.0,Defender,n/a,n/a,2.0,34 years 333 days,Curacao,100.0
2017/18,163201.0,Nacho Monreal,Ignacio,Monreal Eraso,D,20.0,Left Full Back,n/a,n/a,2.0,38 years 179 days,Spain,100.0
2017/18,41422.0,Kyle Naughton,Kyle,Naughton,D,26.0,Right Full Back,Swansea City,SWA,2.0,35 years 280 days,England,100.0
2017/18,339410.0,Oumar Niasse,Oumar,Niasse,F,18.0,Centre Striker,n/a,n/a,2.0,34 years 127 days,Senegal,100.0
2017/18,325677.0,Kenedy,Robert Kenedy,Nunes do Nascimento,M,24.0,Left/Right Winger,Chelsea,CHE,2.0,28 years 197 days,Brazil,100.0
2017/18,323682.0,Shinji Okazaki,Shinji,Okazaki,F,30.0,Forward,n/a,n/a,2.0,38 years 129 days,Japan,100.0
2017/18,281575.0,Roberto Pereyra,Roberto,Pereyra,M,37.0,Centre Attacking Midfielder,n/a,n/a,2.0,33 years 229 days,Argentina,100.0
2017/18,362188.0,Matt Phillips,Matt,Phillips,M,10.0,Left/Right Winger,West Bromwich Albion,WBA,2.0,33 years 163 days,Scotland,100.0
2017/18,289288.0,Pedro,Pedro,Rodríguez Ledesma,F,9.0,Left/Right Winger,n/a,n/a,2.0,37 years 26 days,Spain,100.0
2017/18,172398.0,Wayne Rooney,Wayne,Rooney,F,32.0,Centre Second Striker,n/a,n/a,2.0,38 years 304 days,England,100.0
2017/18,315859.0,Mamadou Sakho,Mamadou,Sakho,D,75.0,Centre Central Defender,n/a,n/a,2.0,34 years 192 days,France,100.0
2017/18,14289.0,Junior Stanislas,Junior,Stanislas,M,19.0,Left/Right Winger,n/a,n/a,2.0,34 years 271 days,England,100.0
2017/18,138364.0,Yaya Touré,Yaya,Touré,M,42.0,Central Midfielder,n/a,n/a,2.0,41 years 102 days,Cote D’Ivoire,100.0
2017/18,187645.0,Kyle Walker-Peters,Kyle,Walker-Peters,D,2.0,Right Full Back,n/a,n/a,2.0,27 years 132 days,England,100.0
2017/18,259569.0,Danny Welbeck,Danny,Welbeck,F,18.0,Centre Striker,n/a,n/a,2.0,33 years 271 days,England,100.0
2017/18,322321.0,Georginio Wijnaldum,Georginio,Wijnaldum,M,25.0,Centre Attacking Midfielder,n/a,n/a,2.0,33 years 286 days,Netherlands,100.0
2017/18,219427.0,Callum Wilson,Callum,Wilson,F,9.0,Centre Striker,n/a,n/a,2.0,32 years 178 days,England,100.0
2017/18,312091.0,DeAndre Yedlin,DeAndre,Yedlin,D,2.0,Right Full Back,n/a,n/a,2.0,31 years 45 days,United States,100.0
2017/18,289629.0,Tammy Abraham,Tammy,Abraham,F,9.0,Centre Striker,Swansea City,SWA,1.0,26 years 326 days,England,151.0
2017/18,30533.0,Trent Alexander-Arnold,Trent,Alexander-Arnold,D,n/a,Right Full Back,Liverpool,LIV,1.0,25 years 321 days,England,151.0
2017/18,327643.0,Michail Antonio,Michail,Antonio,F,n/a,Centre Striker,West Ham United,WHU,1.0,34 years 148 days,Jamaica,151.0
2017/18,360799.0,Scott Arfield,Scott,Arfield,M,37.0,Midfielder,n/a,n/a,1.0,35 years 296 days,Canada,151.0
2017/18,52234.0,Gareth Barry,Gareth,Barry,M,18.0,Centre Central Midfielder,n/a,n/a,1.0,43 years 182 days,England,151.0
2017/18,359639.0,Michy Batshuayi,Michy,Batshuayi,F,44.0,Left/Centre Striker,Chelsea,CHE,1.0,30 years 326 days,Belgium,151.0
2017/18,288846.0,Saido Berahino,Saido,Berahino,F,24.0,Centre Striker,n/a,n/a,1.0,31 years 19 days,Burundi,151.0
2017/18,163664.0,Yohan Cabaye,Yohan,Cabaye,M,29.0,Centre Central Midfielder,n/a,n/a,1.0,38 years 222 days,France,151.0
2017/18,258829.0,Guido Carrillo,Guido,Carrillo,F,7.0,Centre Striker,n/a,n/a,1.0,33 years 90 days,Argentina,151.0
2017/18,322764.0,Hamza Choudhury,Hamza,Choudhury,M,4.0,Central Midfielder,Leicester City,LEI,1.0,26 years 327 days,England,151.0
2017/18,349855.0,Ciaran Clark,Ciaran,Clark,D,26.0,Centre Central Defender,n/a,n/a,1.0,34 years 332 days,Ireland,151.0
2017/18,348181.0,Sam Clucas,Sam,Clucas,M,8.0,Left/Centre Central Midfielder,n/a,n/a,1.0,33 years 333 days,England,151.0
2017/18,94007.0,Séamus Coleman,Séamus,Coleman,D,n/a,Right Full Back,Everton,EVE,1.0,35 years 317 days,Ireland,151.0
2017/18,344449.0,Steve Cook,Steve,Cook,D,5.0,Central Defender,n/a,n/a,1.0,33 years 126 days,England,151.0
2017/18,49709.0,Jack Cork,Jack,Cork,M,4.0,Centre Central Midfielder,Burnley,BUR,1.0,35 years 59 days,England,151.0
2017/18,342397.0,José Fonte,José Miguel,da Rocha Fonte,D,6.0,Central Defender,n/a,n/a,1.0,40 years 245 days,Portugal,151.0
2017/18,345098.0,Tom Davies,Tom,Davies,M,22.0,Midfielder,n/a,n/a,1.0,26 years 54 days,England,151.0
2017/18,303240.0,Jermain Defoe,Jermain,Defoe,F,10.0,Centre Striker,n/a,n/a,1.0,41 years 321 days,England,151.0
2017/18,261981.0,Steven Defour,Steven,Defour,M,88.0,Centre Central Midfielder,n/a,n/a,1.0,36 years 130 days,Belgium,151.0
2017/18,25727.0,Laurent Depoitre,Laurent,Depoitre,F,29.0,Centre Striker,Huddersfield Town,HUD,1.0,35 years 260 days,Belgium,151.0
2017/18,320646.0,Fousseni Diabaté,Fousseni,Diabaté,M,18.0,Right Winger,n/a,n/a,1.0,28 years 310 days,Mali,151.0
2017/18,340756.0,Shane Duffy,Shane,Duffy,D,4.0,Centre Central Defender,Brighton & Hove Albion,BHA,1.0,32 years 235 days,Ireland,151.0
2017/18,13742.0,Lewis Dunk,Lewis,Dunk,D,30.0,Defender,Brighton & Hove Albion,BHA,1.0,32 years 276 days,England,151.0
2017/18,163773.0,Mohamed Elneny,Mohamed Naser,Elsayed Elneny,M,15.0,Centre Defensive Midfielder,n/a,n/a,1.0,32 years 43 days,Egypt,151.0
2017/18,320599.0,Kiko Femenía,Kiko,Femenía,D,17.0,Right Wing Back,Watford,WAT,1.0,33 years 203 days,Spain,151.0
2017/18,333978.0,Leroy Fer,Leroy,Fer,M,8.0,Centre Central Midfielder,Swansea City,SWA,1.0,34 years 231 days,Netherlands,151.0
2017/18,304775.0,Edimilson Fernandes,Edimilson,Fernandes,M,11.0,Centre Central Midfielder,n/a,n/a,1.0,28 years 130 days,Switzerland,151.0
2017/18,325640.0,Federico Fernández,Federico,Fernández,D,2.0,Centre Central Defender,n/a,n/a,1.0,35 years 184 days,Argentina,151.0
2017/18,156961.0,Darren Fletcher,Darren,Fletcher,M,n/a,Centre Central Midfielder,Stoke City,STK,1.0,40 years 204 days,Scotland,151.0
2017/18,260162.0,Phil Foden,Phil,Foden,M,n/a,Centre Central Midfielder,Manchester City,MCI,1.0,24 years 87 days,England,151.0
2017/18,10045.0,Simon Francis,Simon,Francis,D,2.0,Centre/Right Central Defender,n/a,n/a,1.0,39 years 189 days,England,151.0
2017/18,311979.0,Christian Fuchs,Christian,Fuchs,D,22.0,Left Full Back,n/a,n/a,1.0,38 years 138 days,Austria,151.0
2017/18,312092.0,Kieran Gibbs,Kieran,Gibbs,D,3.0,Left Full Back,West Bromwich Albion,WBA,1.0,34 years 332 days,England,151.0
2017/18,281624.0,Olivier Giroud,Olivier,Giroud,F,9.0,Centre Striker,n/a,n/a,1.0,37 years 328 days,France,151.0
2017/18,353568.0,Dan Gosling,Dan,Gosling,M,32.0,Midfielder,n/a,n/a,1.0,34 years 204 days,England,151.0
